names,Pitch,SpectralCentroid,SpectralSpread,SpectralSkewness,SpectralKurtosis,SpectralFlatness,SpectralCrest,SpectralSlope,SpectralDecrease,SpectralRollOff,SpectralVariation,SpectralFlux,HarmonicSpectralDeviation,Tristimulus_1,Tristimulus_2,Tristimulus_3,HarmonicOddToEvenRatio,Inharmonicity,HarmonicEnergy,NoiseEnergy,Noisiness,HarmonicToNoiseEnergy,PartialsToNoiseEnergy,F1_Hz,F2_Hz,F3_HZ,F4_Hz,Rate,Depth,Regularity,x,y,z
kazantzidis_w_20,149.022937448818,690.172100022351,605.107277794007,2.81406613823708,10.9759039765781,7.15172366701715e-08,0.355478657844519,-6.44388241337224e-08,0.0400442860800563,3240.38144558012,0.407987870909621,0.0007389918219555,0.0045977908865841,0.0934294696897974,0.603399510143211,0.134722176572341,2.7412495042989,0.146653160109192,0.008515700996596,0.0128930900771409,0.451261516495101,1.00121944611587,1.2160099264987,508.62743,1070.703684,2760.563545,3304.037698,0.546296908,1.016651411,0.059573315,-8.003991,3.0127904,4.79754
kazantzidis_w_21,245.32615841933,1340.80541697046,1106.00244503089,1.21191969202712,3.00105200768236,2.66647149579463e-08,0.239865818131229,7.04875635846783e-07,0.0164842859587884,1386.7592578594,0.635608175271538,0.0019096674758365,0.0055849020074263,0.115323853493332,0.680076166356257,0.171582595711364,0.500962501116216,0.178083008061411,0.0184908116141403,0.0273056697313397,0.519395580874812,0.662001592424407,0.925316555690697,669.513305,1195.28344,2961.743244,3542.302493,0.393300514,0.186083208,0.103829265,-8.394551,2.3263118,5.0566278
kazantzidis_w_22,197.20567550059,870.452099172618,747.797185344067,2.07998305723947,6.736989888402,1.69305234865665e-10,0.291575260615681,2.45239707192859e-06,0.0156902052626667,2575.05147102413,0.417180047403607,0.0015303241499761,0.0079862788756804,0.0863560249292652,0.648422166414136,0.237485150762032,0.856447590085001,0.127565165320852,0.0372129977137243,0.0297839099832436,0.436601503676266,1.23815090005838,1.29041826069983,552.685957,1126.227219,2559.969526,3383.411933,2.197265625,0.063261829,0.061481079,-8.561819,2.2203722,4.270142
kazantzidis_w_3,267.066879934111,1034.77067769143,756.039230893439,2.20245924197386,8.05303542055374,7.29442143692697e-06,0.378416576222986,-8.95309309346055e-07,0.054820429738971,3126.72534323937,0.698290877857338,0.0038244322863485,0.0076889890118868,0.0976506440824585,0.75654285493784,0.0670616677561398,0.111300090202982,0.145510457090189,0.010179880920869,0.016298177752841,0.501188563393449,0.621710017796536,0.995306029079689,603.347555,1180.226982,2554.925284,3622.61078,1.72265625,0.154980529,0.361190079,-8.263108,5.1020765,4.3351693
kazantzidis_w_4,197.661844144218,920.491630236247,707.152920947376,2.03307385493606,6.93464546720047,1.94693179924629e-08,0.3185747422645,1.60366527368881e-06,0.028221521363198,2398.33339388595,0.576370583856526,0.0028863339066239,0.0096251016697772,0.0610796704732602,0.617983483427842,0.303910912333446,2.9190179594147,0.113746614823281,0.029137338129208,0.024373255825434,0.43831904523242,1.22550298219757,1.28144386781473,605.178373,1144.359086,2284.427653,3380.750318,1.050400152,0.061393318,0.255179218,-8.393961,3.938959,2.812438
kazantzidis_w_5,197.091797927919,760.294921866058,698.390942761481,2.40140408524311,8.79391369826563,5.89170749649185e-11,0.299854275402675,1.91976145810407e-06,0.0121521046001885,2206.97573224151,0.423231698832715,0.0013507636306575,0.0060331640485971,0.159231071762686,0.6565161392121,0.160732835683326,1.23167835393755,0.156949785839539,0.0258729662142265,0.0257946011013456,0.449797809229256,1.04411658869791,1.22322114399253,582.615118,1056.816202,2341.409605,3197.248485,0.859608907,0.868765045,0.06072478,-8.020906,4.141611,4.256229
kazantzidis_w_6,206.293887182779,910.747225668705,763.389608142663,2.06984122671928,6.94796741453839,9.82035130749792e-08,0.244046079325602,5.28281045617991e-08,0.0197306798908268,1925.62169690338,0.670760982815491,0.0018582038821315,0.0043356107165036,0.120332531634741,0.644605069318931,0.200877656748731,1.19799951340284,0.214262055126465,0.0091538530528145,0.0205737994229046,0.514177952453908,0.39766606818829,0.944853910421367,582.270768,1075.912444,2453.921919,3482.864724,6.865658967,0.578928603,0.007947782,-8.996696,1.8246621,3.5810654
kazantzidis_w_7,193.370502763616,969.305763817644,763.769290028648,1.95794542790233,6.53088152336761,7.81903397211136e-11,0.292500740177787,1.87390098729569e-06,0.0116603708822637,3090.54177311854,0.438104083184695,0.0005261437977983,0.0075343741479308,0.0476937057700298,0.578403641918875,0.340670057979595,1.554661566532,0.140847471349006,0.0131771107233585,0.0193540236244888,0.451662825668956,0.954548101230848,1.21404185671168,682.209866,1150.30916,2946.223116,3539.903029,0.6890625,0.099585423,0.037905424,-7.609623,4.365438,4.533449
kazantzidis_w_8,286.897302965865,1469.87754372307,1170.35661990005,1.42053622259112,4.61482193730339,7.34256441351781e-08,0.301107493287032,4.7815995292872e-07,0.02420006417898,3264.88101722347,0.69314494129257,0.0033028034856522,0.0100451293718208,0.0726082005034649,0.627628365362249,0.28626289894002,0.292921354389503,0.124833317649021,0.0302904334369427,0.034302083602794,0.463405669994468,1.10326010322138,1.15793647930967,654.760923,1431.504512,3164.448918,3398.691607,2.778477823,0.103080926,0.558909392,-8.63148,6.6116776,-0.70145786
kazantzidis_w_9,197.091797927919,868.49083942705,793.345222824156,2.10652570684583,7.29713799040426,9.37375624282081e-07,0.250879668010407,-9.79834535192468e-07,0.0373399537548708,2938.97919110662,0.590546226884441,0.0031041664677694,0.0056570220757269,0.18981617641233,0.571253005158331,0.213535709391128,1.35036068774706,0.12079239436852,0.0219071216197836,0.0225835476111248,0.434931873912536,1.22808164695928,1.2992109490549,782.947038,2171.168516,3258.030416,3761.159223,0.506663603,0.042651641,0.273312354,-7.846735,4.9698324,4.00266
keti_grei_a_1,535.988137952919,1604.22246900928,891.23944864804,1.30524323043544,4.184987924076,1.26154156624983e-05,0.226024043027052,7.2923940531602e-08,0.0287200487801676,3531.93526090275,0.683682505233386,0.0023661730006811,0.0074626297813747,0.32444181812772,0.629015266350567,0.0464616702181413,2.416212260337,0.175099666351477,0.0096369305695584,0.0350876171112516,0.628398666518965,0.296710715035705,0.591346470449297,997.772778,1635.120952,1748.909816,3242.144595,3.054355053,0.126504316,0.378211725,9.760755,-0.34630087,4.2756457
keti_grei_a_10,346.142895902766,1201.2559766772,875.98698272553,1.45297652940161,4.53699123727916,4.01371786565916e-08,0.233040980965687,7.07612378937859e-07,0.0204315609553646,2763.14825025632,0.639042758407921,0.0018796462312347,0.0051286870808518,0.266537270131945,0.57547628116826,0.115864329275998,1.08256405055218,0.120382789861778,0.0164732281854872,0.017164451196465,0.503672847567395,0.749330302019867,0.985419133643353,826.177115,1562.617179,1984.360414,3216.480112,0.736177885,0.182789659,0.247667414,11.728475,-0.81745017,2.4308684
keti_grei_a_11,292.080843280942,1234.24334169585,819.685511620451,1.39652595140652,5.00625437802235,1.95424272553924e-06,0.25398634928571,2.15216820366568e-07,0.0290877187702089,2647.82807419264,0.679317260076687,0.0022169459013289,0.0069227137940948,0.223514187750425,0.567440988784393,0.131584968772467,4.87707501459902,0.140367162141815,0.0079889590144472,0.0206642080087997,0.54161396849631,0.646596311105658,0.846333473961745,852.34856,1508.621732,2743.296106,3086.805776,6.585077408,0.040975518,0.50586873,11.185836,-0.68186474,3.0710137
keti_grei_a_12,278.568939452093,1246.24755725673,935.913235338432,1.50798380676186,4.68338649687651,8.97137389232946e-06,0.236569576169173,-3.96976602050116e-07,0.0226101777223214,3416.57754776886,0.740429356008154,0.0021758180977132,0.0086774744539356,0.230900766292272,0.501897933076536,0.225374990509071,6.7561725946387,0.151017753602053,0.0197893027427001,0.0313847494554087,0.518215150757932,0.49465267588526,0.929713969928699,830.519281,1487.870477,3164.656172,4033.50804,4.1015625,0.107337903,0.064721571,10.681419,-0.1962635,3.5737836
keti_grei_a_13,390.331818884032,1621.37614771912,1029.64890309551,1.38733253191767,4.66066393228316,8.2170651584235e-08,0.236465146119469,6.0101772800425e-07,0.0137704034102069,2389.47509744802,0.743322834601949,0.001303333222512,0.0066116454047462,0.175542916718227,0.671412487199533,0.13024357080097,0.401565492459407,0.145318908587823,0.0079616665980132,0.0234292556305008,0.517078543551828,0.588337782048061,0.933942223569379,915.830606,1603.280542,3239.1111,4190.383023,2.327913851,0.114401479,0.199793212,11.899922,0.03864078,2.9238594
keti_grei_a_14,226.268288620378,908.859876580612,794.114819490305,2.16110731128013,7.63000925697596,6.32544344307055e-09,0.322383897271659,3.58762760185546e-07,0.0191368807169842,3183.96174927587,0.635442555916328,0.002225687473,0.0069445953602809,0.277286403984923,0.561753366753694,0.11281123677674,5.88399354091259,0.140189794288174,0.0213990214705005,0.0261229053996458,0.477729355136265,0.835255572968342,1.09323540462521,684.957717,1452.994116,3086.846475,3726.976835,1.1484375,0.062192573,0.396779921,10.587586,0.22258796,4.028135
keti_grei_a_15,451.361844296632,1489.99335355313,963.62800472753,1.42988035425711,4.27223852767288,5.25070554423313e-08,0.288926135807931,1.08392729230851e-06,0.0167009360961778,3552.87068953115,0.771601189284656,0.00200847199553,0.0105686088990538,0.124213373609979,0.747355688627198,0.104033567836313,0.164876703447763,0.123507568149937,0.0193405643353622,0.0272469486436072,0.504437301483729,0.697507474487974,0.98240697087362,917.548246,1643.549359,3155.634979,3853.936114,1.396748311,0.474287371,0.015930028,8.434051,-0.8360679,4.5027623
keti_grei_a_16,497.5015679395,1494.02344635856,883.341392645424,1.83895417019919,6.85145339632024,1.32174277980715e-07,0.259496332705092,5.01519553731977e-07,0.023928416363598,2511.28759295718,0.664441058458502,0.0019268035420528,0.0063438829348482,0.244242051003936,0.697144307067391,0.0459819151959993,2.37739845376229,0.124859584019206,0.0090679443481497,0.0204916406475012,0.54041002801818,0.553886017447816,0.850446888635032,949.124099,1512.185226,2384.170061,3487.11061,0.946514423,0.077810783,0.15796416,9.313942,-0.19639869,4.3291416
keti_grei_a_17,396.467078196545,1310.75537057364,728.296954779919,2.21130321074267,9.22400083400417,2.10088498408112e-10,0.34501533883385,2.53305266794042e-06,0.0140794568134667,3677.6305846683,0.684269969616329,0.0020469647441775,0.0095773646193577,0.051738951551411,0.857487830535242,0.0926452425323064,1.32036442476294,0.0773246488764563,0.0333031657389928,0.0297797867544226,0.451987993621794,1.19199426307613,1.21244814931248,973.945056,1263.733565,2433.422529,3605.41717,0.757766679,0.040155229,0.063216161,10.07813,-2.8439183,-1.7955123
keti_grei_a_2,368.637048890547,1576.83190491245,1070.2909018636,1.1360524308246,3.23158121349901,1.74063539893159e-05,0.178374969761612,-4.94313452696385e-08,0.0214693837531809,3826.02928410032,0.657095075767135,0.0009121771843968,0.0025523934897918,0.213484433650926,0.667974614155246,0.0989458762600275,0.482063764439105,0.217686103984192,0.0014517221298175,0.0107327048233808,0.577948864041546,0.311656213509761,0.730258472553503,820.404444,1441.445809,3145.995075,3428.162998,6.443005659,0.074956821,0.117086218,10.153374,-0.029698072,3.8690412
keti_grei_a_3,326.14972358723,1412.96097294475,971.407964882383,1.32564395950284,3.77847217702515,1.12115699622852e-06,0.193859205547933,1.34219076065796e-07,0.0165122437135523,2344.81419509895,0.701301763304423,0.0008719744172029,0.0025695240127308,0.149106048247646,0.695986488141485,0.149940565705587,0.556133825650563,0.229305541413635,0.0031585834954625,0.0098673165138621,0.55631117672336,0.346159909483898,0.797555112751718,773.717612,1314.6538,3174.153135,3254.115808,3.016324173,0.146413057,0.262240597,11.587581,0.028256815,2.634232
keti_grei_a_4,249.110264061832,1643.86076914866,1244.94084205484,0.805150845523901,2.09545274025372,0.0003505579376853,0.197167506344116,-6.05529341607097e-07,0.0281242615999285,2496.99329690132,0.700603885259639,0.0015840582927661,0.0042741515267147,0.151620581923696,0.53201231309989,0.284944237869503,4.23963131273665,0.233051301586677,0.0055072515551736,0.0205213400572438,0.567173221281525,0.324729115218085,0.763130477946299,737.933372,1379.707887,3102.407075,3662.105695,5.639648438,0.061670151,0.126324343,8.927667,-0.07208504,4.558729
keti_grei_a_5,494.207806396414,1860.0950717273,1190.01167014517,1.70442685641691,5.70568563808364,5.7888169540772e-08,0.283616893185836,8.48015311770764e-07,0.0175071836751595,3526.53278300788,0.824763818514877,0.0027908401471416,0.0107158482755037,0.038362242556288,0.759778988041625,0.200834079079514,0.925823010810931,0.0816195943240357,0.0351228879192354,0.0378355812031229,0.476634034158034,1.05589847551747,1.09804574537178,1060.258194,1558.418684,2791.404931,3658.031528,3.975360577,0.063229073,0.221941445,8.336961,-0.58017796,3.345247
keti_grei_a_6,218.687042175783,934.714706111909,653.664862779703,1.48605827852016,5.12455898388286,4.34979600913599e-06,0.268268480913047,-2.78908060579469e-07,0.0313619760023806,2179.34216630752,0.6580906933151,0.001719762351832,0.0029060036290228,0.169229445127192,0.523223409485082,0.187693206542243,4.82439832762738,0.19563087958169,0.0042808457287174,0.0174363790658552,0.509992572576258,0.471822746029523,0.960812870172676,698.325586,1489.828682,2965.61986,3648.495075,5.352886653,0.083356691,0.069464866,9.789621,-2.9359195,1.9732369
keti_grei_a_7,381.857512202361,1513.32562303037,1003.52719747079,2.42429953382676,11.3628133510123,3.10073430261656e-10,0.29835523499957,1.54955796642239e-06,0.0128776578548092,3777.84781318718,0.792874578116033,0.0017935621614529,0.0080920565817985,0.115330564365156,0.766550347481959,0.0911341715087206,0.507274045364408,0.101025104756528,0.020726031029903,0.0292811410834003,0.536593297019982,0.728468097997425,0.863611914428717,960.940929,1494.474291,2982.572718,3225.53609,2.075489458,0.111431981,0.164677207,10.231667,-0.488843,3.641626
keti_grei_a_8,262.327260849853,1530.14928974613,939.844720532441,1.08909937109089,3.83876519875982,2.23345363951747e-07,0.218500277170955,8.85691436046296e-07,0.014593599702303,3553.0779117794,0.71277312780358,0.0012430734731557,0.0047917901375114,0.0891278945618204,0.499134638417091,0.331381291449875,3.09858556155448,0.189587299160307,0.0054974160881239,0.0214703888183178,0.532634031504696,0.481361275201652,0.877474834099428,846.542696,1651.49881,2908.034632,3975.14174,1.013327206,0.314520931,0.086099327,9.180287,-0.9611847,4.7065296
keti_grei_a_9,474.075974340944,1473.59086899364,925.345188578114,1.36067843397398,4.21966829374792,5.52467578668474e-07,0.293332021287972,5.76723933921747e-07,0.0202774315704313,3209.57205273139,0.791039313028921,0.0021368998075017,0.0065554882801239,0.225640718339882,0.690414434401232,0.052340290645891,0.341674827483937,0.206425842109477,0.0072908753408828,0.0288089574085902,0.598449103461911,0.189998475999489,0.671137519620779,983.105989,1552.528573,2260.015731,3506.852127,1.72265625,0.144879511,0.095498307,12.948061,-0.04644948,0.9002099
keti_grei_e_1,420.284933474825,1556.46030792124,959.031017179855,0.933766135739307,2.97059940928757,3.25090017920456e-08,0.253384655084468,7.72203654857891e-07,0.0165634732697716,3336.66771430819,0.764326177814549,0.001329131043244,0.0090386223079625,0.225741572862294,0.619016359394537,0.164456982319704,0.345795292938413,0.124292783084621,0.0086812330286541,0.0097771857948874,0.486991049290682,0.889272983453232,1.0534258308372,822.095901,1809.7519,2910.910721,2974.603845,1.832613032,0.115825483,0.407517849,10.49367,0.08481602,3.2601027
keti_grei_e_10,378.344657270034,1377.20544481025,906.343923844363,1.04389769785492,3.46655172198399,2.97424720930219e-07,0.23589854131495,1.14658691175341e-06,0.0190148665510524,3036.51512621546,0.824018813244086,0.0021632899838723,0.0099205373413923,0.245221332957683,0.54052530629742,0.171114750569209,0.588159700138191,0.115175613760545,0.0190506747961476,0.023446140549605,0.48515604826878,0.832435475178838,1.06119248346667,819.427871,1730.282795,2965.783486,3758.864931,0.847207992,0.135781229,0.182913941,10.2489,-0.53181124,2.8658798
keti_grei_e_11,494.350539203951,1867.57734320371,1256.81550077574,1.31208341212129,4.77246124818245,1.32886711299767e-05,0.208836521137123,-2.21573535571726e-07,0.0331909917734463,3992.8465487265,0.700370770462697,0.0024009994997832,0.0061117549935062,0.236373141173994,0.611772348488042,0.123169817491183,0.753579685259347,0.0749401561600671,0.0158752065888827,0.0193701774290711,0.513642564019358,0.851105929803531,0.946879153033573,1003.211181,1907.998332,3212.937354,4253.784202,7.763043187,0.028400816,0.181568,10.341307,-0.68899816,3.7843
keti_grei_e_2,386.964460421979,1944.46030522022,1234.60489570977,0.4476224705103,2.08251175892443,1.04005723405062e-05,0.220654497659052,3.70959244819385e-07,0.0247730885262103,4454.61545077137,0.75725464414276,0.0018780338623283,0.010380171330876,0.188702887550432,0.386550376903236,0.417971563649936,0.780344768155664,0.0835440040620611,0.0168393000399724,0.0196552960307325,0.483077687224855,0.945112580730313,1.07017269636614,760.669282,1918.535466,2978.171533,3604.167712,3.744904891,0.05775321,0.260408294,10.610429,-0.21697421,4.2357893
keti_grei_e_3,329.177958936045,1913.65637235566,1131.18738097622,0.28193079903452,1.92073787345623,0.0009383956345734,0.190753394516389,-2.42793697660108e-07,0.0320431902706568,3642.69915509594,0.708726057675593,0.0012541909247785,0.0057902840945301,0.212948758859193,0.493209259415253,0.273233925553534,0.255955252484652,0.179981917798434,0.0060859894933126,0.0123968575189352,0.537912431711147,0.535508365903879,0.859038903450288,680.015459,1941.162382,2836.741058,3890.523658,6.69921875,0.052373338,0.073852125,10.183348,-0.32960483,3.8486764
keti_grei_e_4,365.879285581383,1708.04221732851,1113.4792924001,1.10848869760658,3.71233788332382,8.520228971152101e-10,0.339565366034358,1.52126003408744e-06,0.0156593375632682,4940.38284392143,0.730452109551963,0.001550766524874,0.0105988418742849,0.047513013517112,0.549574480952123,0.393607589196374,0.211807325515641,0.0931400844613616,0.0157812059124653,0.0158053403442283,0.45828790180442,1.11371313427043,1.18203456916004,762.014844,1812.094538,2967.580176,3848.770902,3.885690789,0.11908734,0.040391626,9.44228,-0.76838696,3.5996451
keti_grei_e_5,494.493519467694,2211.67769348404,1096.52653106083,0.721076739155875,3.95967641865731,3.02541629720093e-05,0.130275021016541,4.61832499495021e-07,0.01699185062222,3278.68138231919,0.741577708811278,0.0013390467691636,0.0038465068204172,0.231658274383388,0.533982986348061,0.216554807250237,0.757089828098715,0.197604114064836,0.0083552698232383,0.0252647044784676,0.618321104432639,0.367379815512511,0.617285520080961,927.311247,1951.441148,2821.340966,3658.923993,1.24830163,0.150915212,0.498342636,9.178981,-0.38248292,4.4514456
keti_grei_e_6,378.891545268643,1628.26260611921,1161.60794512439,1.79685215704571,8.64861842069657,1.51906741972073e-09,0.28883759167423,9.48292862706121e-07,0.0097458660940397,9785.07749746302,0.767140535407787,0.0011383493015599,0.0075829086914628,0.185085529875639,0.507776673968373,0.223456976883645,0.483059259611133,0.20747940893824,0.0108810263403319,0.0255296720315008,0.578436875320394,0.374466669029884,0.728849190640443,749.684621,1854.867828,2940.266508,3123.397678,3.828125,0.132722431,0.553336465,11.53968,-0.057434432,3.2058914
keti_grei_e_7,442.967567138073,1649.18342861135,1091.55349106278,1.37180571109231,5.05492277926304,1.19733652424461e-09,0.246353359792086,1.0414362293082e-06,0.0087732118944919,2131.34777604787,0.861851957216352,0.001313200733224,0.012296689893735,0.250974023096942,0.590761277109722,0.140094494653077,0.381924585198844,0.0848189851447228,0.0184961146711919,0.029466693442144,0.498319194751083,0.941382100869722,1.00675225464119,776.231683,1771.822117,3258.535735,3876.085193,0.97878196,0.109985736,0.470908039,10.312284,-1.0318215,3.005647
keti_grei_e_8,227.842109028125,1040.97294422771,963.995065332072,1.32379690369009,3.82814783417333,5.04130300561575e-06,0.322679817351257,-1.21267350445367e-06,0.0363007839363649,3394.19129887626,0.797645168254958,0.0031399712529773,0.0063752292890027,0.319568414531951,0.522199324402352,0.122374978063541,0.568403609910485,0.102049637335739,0.0224095091400081,0.0231754131628238,0.452383884123783,1.12522432349271,1.21051199013618,473.497159,1822.041194,2959.834007,3511.792089,6.492423053,0.040725059,0.482931245,9.473429,-0.41095445,5.7198977
keti_grei_e_9,286.897302965865,1262.21471902404,960.636988685018,1.161783368893,3.66269660353622,1.93703448799178e-08,0.241033756142516,5.69127495275055e-07,0.0141899684326933,3077.09070773638,0.759439454907532,0.001754721938901,0.0060928193130719,0.34450386451707,0.409437005287259,0.18421968878165,0.744495470792125,0.161911884161237,0.0188396754947998,0.0279625981346759,0.499132478690064,0.682014592372424,1.00347611644994,619.061508,1725.389583,2696.553771,3754.044304,0.847207992,0.15206332,0.408259804,7.7587233,-1.1713395,5.365696
keti_grei_i_1,249.758650370794,783.174588716193,864.372393481798,1.62356038000571,4.53078366344451,4.80926578074502e-07,0.505615746330853,-1.99034582804502e-06,0.0678630175117618,2261.81243877069,0.566931836856451,0.001702196745586,0.0040136156523767,0.6271563366325,0.32625789070967,0.0200876041534948,4.04992506333953,0.0780118363238368,0.0316308361947927,0.0254457462130397,0.433665687889643,1.26838003308818,1.30592415346902,402.94027,2299.384894,2620.93974,3534.565123,5.872691761,0.046345028,0.397146495,9.716318,-0.680098,4.318793
keti_grei_i_10,477.78704596955,1594.19479481097,1096.33604413861,0.42431344334874,2.25674367554302,3.9574258090494e-06,0.375245680203495,3.96358435044861e-07,0.0251617944456008,3443.47373343662,0.868130245705081,0.0024629946146297,0.0065695498130908,0.669089739793996,0.102338388054742,0.127158869904462,36.4913628606118,0.145614561634847,0.0168860127764564,0.0310302691315752,0.529562730468283,0.70756118811427,0.888350411509733,507.573131,2195.669096,2595.317692,3875.062085,1.688878676,0.337484156,0.521295443,10.840814,0.49581432,2.8363912
keti_grei_i_2,264.610028421548,1508.63882988007,1248.51923068018,0.566105835119631,1.92162333247455,1.94215412585575e-06,0.222236350130358,2.7124050589685e-07,0.0152079171379555,3422.75922147784,0.780392253842679,0.0007657783992227,0.0027616169997685,0.305524066487628,0.38182959799176,0.26410336582845,0.931949418367806,0.181466735377729,0.0045047029324866,0.0063661048565089,0.506848237909772,0.761314948730349,0.972977165953998,523.395153,2164.92583,2659.767896,3613.620698,2.353355533,1.087593014,0.203430454,9.434465,-1.0378748,4.5540156
keti_grei_i_3,297.014714505252,2039.77227100186,1298.99222120616,0.0673998490515557,1.86008927101101,1.08633225265597e-05,0.191420557289053,4.09772605203048e-07,0.0202574604356737,4196.0525865982,0.773815306541578,0.0018013556271316,0.0041022916840975,0.422646255704679,0.193693413536022,0.257878029588166,2.38011019664064,0.171434625614367,0.0137474099078058,0.024115973977989,0.540344258903654,0.615295626027479,0.850672017926085,492.954113,2275.507106,2665.137579,4006.514359,2.9296875,0.184515668,0.079287474,9.792673,-0.36593312,4.8433533
keti_grei_i_4,496.210111047385,2114.92786455022,1169.31404184923,0.292642803269979,2.69425724522951,7.74000867179784e-07,0.216574457455898,5.64559193492177e-07,0.0184324630689907,3901.43995980871,0.74914867052477,0.0016017177102581,0.0063427062879158,0.459950985396677,0.281989366759417,0.232296500097244,5.23199289754646,0.0983529390300808,0.0116302830978654,0.0205609784514077,0.512171525353742,0.757941614328577,0.952470976433401,655.327525,2117.463817,2670.579398,3406.589378,0.389741233,0.052502236,0.176919036,8.197957,-0.22001855,4.6360993
keti_grei_i_5,432.850173922034,2228.0148854593,1217.66469719352,0.169950576263729,3.32163913166254,2.86445648383299e-08,0.176754458083941,9.18736363803347e-07,0.0095993914696485,4128.35693487633,0.66510258130359,0.0007336864004984,0.002745781267212,0.419893403814771,0.151475849801938,0.39784813955378,5.95553207506378,0.287579174081116,0.0046392649794529,0.012998523137004,0.567286467690938,0.347851600709746,0.762777815008284,575.88221,2237.300122,2590.150344,3765.591019,2.610085227,0.289238781,0.172305694,9.628588,-0.12759767,4.22288
keti_grei_i_6,504.155135475705,2449.19485809099,1350.28475892841,0.592623246465483,4.40075529904445,5.94674303759756e-08,0.162510984590199,5.83885536706293e-07,0.0105088109850251,3712.212513557,0.686729414077822,0.0009255177727064,0.0053662577449766,0.29636428895756,0.263294312667553,0.349478785400134,2.23604722943178,0.15608348301,0.0078781820514548,0.0164995717533388,0.546029462777633,0.537918977057043,0.831403006923903,633.981397,2226.865622,2699.285473,3987.41728,2.030066288,0.191331363,0.104965823,8.422124,-0.28320834,4.760692
keti_grei_i_7,384.958005387811,2193.7746134255,1527.01612743108,1.39414599457411,7.36608196364857,4.54817553201514e-05,0.190845149722553,-1.86604911318958e-07,0.0231677229283155,3671.62741874308,0.766148067781713,0.0014820880821386,0.0026701590952314,0.374155307850827,0.140079638784835,0.470389691575812,3.92316089979105,0.170223486835153,0.0084079893602881,0.0173292214484319,0.543821927847245,0.46416313200894,0.83883721636339,532.85022,2128.699698,2626.207022,3857.520062,2.003088663,0.093386351,0.123082558,9.92995,-0.097737275,3.5658095
keti_grei_i_8,446.822263726981,1972.68499190429,1233.34839716784,0.535967239288903,3.04634872465746,5.82000195520473e-09,0.269818525266637,1.21022974941297e-06,0.011370539925898,4001.39462476574,0.821957465960198,0.0020521673135287,0.0098020311449618,0.460290396277713,0.149453493368382,0.333911949625089,15.7284747539344,0.116383553055817,0.0351491354630053,0.0456009015860075,0.535470844175294,0.665330436558659,0.867515540876763,528.72074,2208.276474,2687.184771,4026.437918,2.100800305,0.135514891,0.198966903,10.417608,-0.43174422,3.8602095
keti_grei_i_9,295.987121656808,1988.59189856621,1193.44380159687,0.0541032630503291,2.4652913987288,1.48910140769725e-05,0.210982475914826,2.44838186255796e-07,0.022223385663053,4092.57743178553,0.74764243870345,0.0016252327562337,0.0027660421058748,0.577119502152702,0.160223092800596,0.238934932321766,12.1571716836779,0.181922705291977,0.009858957279613,0.0198584434456587,0.539464726498152,0.576469002771043,0.853689316243786,436.509049,2278.878109,2682.753134,3938.611728,6.810501453,0.060446144,0.095189591,9.584164,-0.2228677,4.0601406
keti_grei_u_1,569.502064756073,1151.32499614065,866.929140384629,2.07233381367746,6.56172598654757,2.8510985759748003e-10,0.462433261768228,1.44472172888198e-06,0.0222408236505325,3728.19657132572,0.686837487686981,0.0033281363628537,0.0076505701351826,0.639192994201718,0.319371575958266,0.020513205815524,4.90316463034065,0.0866399200587062,0.0318574386548845,0.0469399499542199,0.563796116299169,0.656883043973512,0.77369082739365,637.522668,1278.662927,2967.531871,3520.202036,2.003088663,0.143891885,0.244418622,10.599544,0.2525747,3.5053399
keti_grei_u_2,262.934066259812,1152.50368041939,1020.31090554322,1.45152118180235,4.12837250461659,8.14281323452162e-07,0.265060364275695,5.41031600500579e-07,0.0199812383201429,4475.58980060677,0.843830354154718,0.0018342996736074,0.0052688202012754,0.218103074324575,0.564631430723289,0.246330489039651,0.55620732822258,0.0751829800273908,0.0205228792429381,0.0159853678812006,0.453449095770808,1.16422120844016,1.20531920633809,639.514755,1409.778836,2764.816604,2989.094201,8.159950658,0.01507942,0.089285929,10.73287,-1.7803396,2.7751448
keti_grei_u_3,249.614384133235,1050.61390519217,952.286122447555,1.41968065975335,3.99681160790134,1.42719648193463e-07,0.286610927792329,1.24247429296044e-07,0.0198445654572211,3090.44846460163,0.768811897105786,0.0018525818909781,0.0039709470414552,0.423840211021148,0.4586027911216,0.0799764907424639,3.26766071167913,0.107952798469853,0.0170861582989543,0.0170601894719495,0.462058714897483,1.07801061971952,1.16422711607521,532.514881,1021.311388,2718.801028,3324.972265,5.950994318,0.060139683,0.063251451,8.514935,-1.3207473,4.45233
keti_grei_u_4,251.20544560649,1219.16636061916,1004.99400011963,1.13656998693143,3.19423385426738,3.30927558225007e-06,0.234544657585401,-1.10439784170705e-07,0.0213301079472156,3257.61524119355,0.765339344470935,0.0018672956073935,0.0046659632272473,0.315137332526809,0.494950113951108,0.19583104433987,1.86172854521316,0.109192946685111,0.0176173933991093,0.0179315527147046,0.471078685647295,0.932098997944999,1.12278761588614,634.103342,1153.980285,2736.724367,3295.790255,1.090288766,0.066475367,0.080011561,8.546891,-1.2331349,4.911599
