names,Pitch,SpectralCentroid,SpectralSpread,SpectralSkewness,SpectralKurtosis,SpectralFlatness,SpectralCrest,SpectralSlope,SpectralDecrease,SpectralRollOff,SpectralVariation,SpectralFlux,HarmonicSpectralDeviation,Tristimulus_1,Tristimulus_2,Tristimulus_3,HarmonicOddToEvenRatio,Inharmonicity,HarmonicEnergy,NoiseEnergy,Noisiness,HarmonicToNoiseEnergy,PartialsToNoiseEnergy,time_s,F1_Hz,F2_Hz,F3_HZ,F4_Hz,F0_Hz,x,y
Tsaousakis_e_1,179.796849225202,1596.68290569855,1162.2714489083,1.00053557577566,4.07350008496993,0.0003695116371606,0.120118333236193,-3.86313329611949e-07,0.0203036879827702,4000.90505613612,0.704017341017085,0.0014898753534882,0.0036358462942472,0.106976373628681,0.394519123606688,0.463200147058004,0.713079713631268,0.200050623314819,0.0162897249893033,0.0204908955362441,0.467148565543944,0.733469464389694,1.14065062184969,0.931485,681.400345,1803.035843,2358.563067,3516.383695,179.389932823147,-42.4865,52.982285
Tsaousakis_e_10,297.873816253523,1365.95988921718,1018.84558256981,1.03603605956091,3.03162703514794,1.0109291125148101e-09,0.324630982559423,2.6118633986072e-06,0.013426954578841,3400.25521212678,0.807162308759388,0.0023307791412019,0.0112369249698801,0.143263711041622,0.504048761377882,0.348189525251921,0.227833265226645,0.127525679347716,0.0277958624768695,0.0384739172853927,0.488540567819434,0.885197441599082,1.04721026168895,0.397857,612.226094,1808.363033,2667.251437,3430.353693,291.596528549831,-24.101118,44.66772
Tsaousakis_e_11,218.434550870713,1853.6653991144,1273.39803913912,0.739512158273521,3.08610363588448,3.22237264558994e-05,0.159498632650083,-2.75840246763635e-07,0.0176081709945022,2341.36528061119,0.775135566411248,0.0018673983092955,0.0060237732970803,0.0774750614367422,0.41539746152346,0.510382741471181,0.772991205088812,0.144637769482173,0.0261805143318713,0.0310846572084789,0.462511515383721,0.954521165614908,1.16215103199257,0.502302,607.178169,1964.72894,2555.733802,3411.660353,219.377308296052,-22.949745,35.26065
Tsaousakis_e_12,249.470242844721,1807.82010608813,1187.56045639709,0.560425560068571,2.97480661799936,0.0001892639968745,0.117397307904864,-2.91539820430703e-07,0.0183905793533091,3277.74950003843,0.704522367266521,0.001089501994609,0.0029157492951647,0.242864483638107,0.390250878523324,0.328467233249768,0.871928827848359,0.281755916848084,0.0075671684168748,0.0172047914726697,0.561459277797424,0.454114742001084,0.781073070736222,0.80271,573.933823,1838.072718,2417.156223,3186.796984,251.646858564884,-18.197237,71.378235
Tsaousakis_e_13,194.940575125497,1130.48460017872,919.7941829813,1.04720342901712,3.06743588718285,8.93310473663374e-07,0.197583819175992,3.80821726711284e-07,0.0169491227867261,2789.59224833672,0.716110094355787,0.0015920777084977,0.005108765906104,0.161676319460694,0.582794236717306,0.237999625212851,0.729406549292401,0.181673874135215,0.0145496803676954,0.0219092113152743,0.474162212783608,0.785797809254929,1.10898290298044,1.014495,489.93581,1658.139697,2235.395211,3224.810477,192.191225896865,-13.63783,69.833015
Tsaousakis_e_2,161.29492795121,1180.52973175788,1020.52631822224,1.09999555938793,3.22321267622071,1.36642404738788e-08,0.240653869569212,3.67573694841448e-07,0.0094775031051377,2220.80092340361,0.630636632628946,0.0007798344925824,0.0036663972209916,0.105038998571439,0.500986912102054,0.358827465264639,3.46370634203074,0.167702089909423,0.0107548959450664,0.0104722963209385,0.444203222797131,1.11915863736371,1.25122186423095,1.135822,518.879219,1614.393348,2321.302642,3248.603702,161.067911477037,-45.79066,6.81113
Tsaousakis_e_3,234.112354924264,1917.61375550021,1235.73270740287,0.690011250031296,3.22368478269661,1.23522077294299e-06,0.145285416855859,2.73628216343049e-07,0.0124921911452056,4490.91749635125,0.713033797266812,0.0011368113238663,0.0035794079853902,0.107681398288579,0.394725721418871,0.415025877120171,0.522756562299874,0.206906539374197,0.0097050297272923,0.0225009499723554,0.520593161361645,0.466929806409716,0.920889701161232,0.685159,600.409033,1965.628453,2490.159209,3433.989071,233.715171466717,-22.176636,45.556896
Tsaousakis_e_4,187.21565424321,1565.15677208816,1182.91734549084,0.811166262267578,3.21288827630273,2.45071592309549e-08,0.210676542615647,9.61161662765086e-07,0.0136766578303176,3732.38113187869,0.772309318695816,0.0018972708991759,0.0059889415233249,0.0864992303024648,0.439082676642679,0.460794010055881,2.18374442487292,0.163586456445688,0.0227349761625493,0.0336594231696426,0.47304211746498,0.724828814828417,1.11397666947496,0.42398,578.53744,1848.321404,2513.10213,3372.829624,184.054462870989,-28.203688,41.39646
Tsaousakis_e_5,146.040421640471,1075.32280158406,896.375127466617,1.03149430322196,2.89456399856367,9.47134387109898e-08,0.231099439090651,3.55233948185904e-07,0.018392444486406,2812.22480882648,0.611221935051726,0.0018092223546281,0.0040390127951593,0.130709203807266,0.520123439870152,0.282617344612883,0.546321735402354,0.209244091884597,0.0092687723405771,0.0201689671938414,0.454569793713988,0.453110043545195,1.19988220473178,0.789649,553.584224,1737.993031,2239.83409,3351.309785,147.136673732503,-29.525734,41.674194
Tsaousakis_e_6,234.179988755279,1552.15399394909,1124.44678710261,0.84835670015636,3.17734855396765,4.728500592239171e-10,0.18440489902539,1.15816308004522e-06,0.0090056226716615,4697.44211798926,0.692320640619313,0.0009882312937606,0.0043013056628502,0.118433031900467,0.38747528415792,0.493567415379568,1.24867621868966,0.105856700904795,0.0155285990570661,0.0127965082949309,0.438373273114576,1.25086351559711,1.28116212769034,0.912812,645.111518,1917.451576,2574.505082,3367.560669,232.447464916128,-10.955121,50.5257
Tsaousakis_e_7,193.59402221331,1256.76427784011,973.076988125356,0.824968766786316,2.55890379081102,9.89836780517877e-12,0.241972389902488,3.8750936399114e-06,0.0045742369649707,2709.63996527833,0.662905172774335,0.0008072829771079,0.0083228506787476,0.0754250534703207,0.452686496495708,0.454585707132393,0.54597490608159,0.145199027948424,0.0348395856750457,0.0305744751130656,0.445621524393803,1.02909879574574,1.24406500428254,0.528424,493.616726,1740.025223,2495.076145,3375.894952,172.662045451914,-46.559227,6.3947926
Tsaousakis_e_8,162.229299963375,1599.20138129442,1114.97890978051,0.412861950422215,2.03115036941159,1.25177469253949e-08,0.154197424043483,1.79144902299765e-06,0.0130468929399821,3267.09262915044,0.52677901875985,0.0012962900653373,0.0049137168712306,0.0476746752945742,0.39238543762118,0.518200691899131,0.495790198676042,0.163055306094078,0.0159250466542748,0.0153779887123113,0.44709560263121,1.02233742758083,1.23665809754085,1.056485,536.191064,1960.281998,2621.046315,3466.729341,161.775017468412,-39.687614,19.983263
Tsaousakis_e_9,288.64264539709,1542.55047128071,1276.7835403401,1.26410205534081,4.58877697264,1.9025468743027398e-11,0.316380460572779,2.12516749702667e-06,0.0091988203541039,3662.91629938898,0.706871366700942,0.0017658845395222,0.0119126518850994,0.153699107406177,0.418801030013965,0.418808715533321,0.294771773151588,0.0763330707546797,0.0432038907412883,0.0366694369354911,0.436479380516135,1.28233124052036,1.29105900518783,0.502302,578.959397,1755.068277,2633.225139,3343.302935,287.973503527139,-24.811405,44.15811
Tsaousakis_i_1,169.60762997594,1395.72182404668,1223.50580842512,0.577757937993052,1.89798769254454,1.23166746089165e-07,0.320081868056594,8.24196035089752e-07,0.0144225003312664,3778.14809198377,0.828957604018424,0.0019717270834586,0.0072467025490435,0.140716974333025,0.522214258838064,0.325594355311764,0.172939999452315,0.167129818375477,0.0265742975584737,0.0259536193008867,0.461785649336547,0.991501938162699,1.16550848003703,0.766332,365.201641,2217.420206,3123.195714,3519.0226,169.286793943751,-47.399124,6.3142676
Tsaousakis_i_10,160.180782500404,856.56304240998,945.866114769078,1.52851814070431,3.87248056460463,1.67513926384198e-08,0.449993116351261,-5.43683402361068e-08,0.0284446784159103,3243.16199904199,0.873720692869055,0.0033387993093027,0.0058553409390381,0.144418052694119,0.642454258818101,0.0973733607929767,0.229748914275271,0.169923811399187,0.0162376391302825,0.0239289418231367,0.453759609480709,0.827393787539333,1.20381007720017,0.763526,371.082972,2153.257611,2312.417335,3381.622197,168.548919706916,-46.659866,0.30627388
Tsaousakis_i_11,261.117847997364,2162.63465393655,1438.8396346498,0.43266123447622,3.21317931689862,3.04994826971931e-07,0.183571515839728,5.26102199567914e-07,0.0131008786754524,5868.49736031507,0.732973790624576,0.0013423999023956,0.0023056698285569,0.333388164738903,0.162302778118513,0.47756771211405,2.70417571748431,0.240367378737359,0.01067967914155,0.0239780630452101,0.536789352104306,0.440083978267867,0.862928159956655,0.763526,416.622363,2198.436314,2681.920359,3396.274161,261.404339307819,-24.823057,33.25662
Tsaousakis_i_12,146.971294631693,1050.24236528345,1000.29391735866,0.930702973997873,2.41835044232407,3.4049382626016e-08,0.272310498577098,1.04362663502069e-06,0.0225426316970231,3313.78518416181,0.590484491356277,0.0018632445187709,0.0039075398355296,0.134105546265902,0.540394502119612,0.259055294716698,0.49362889105693,0.155826269189524,0.0209520073951079,0.0168457998571732,0.431923360485394,1.20405718234394,1.31522660667644,0.763526,389.933005,2029.358921,2321.136401,3359.683477,146.047737728967,-26.848951,40.27769
Tsaousakis_i_13,220.144550606757,1536.796545432,1176.19419208909,0.252123078810753,1.62823287041471,3.24341777280045e-07,0.222747228127313,9.26262288001179e-07,0.0149157342820112,3358.59526180773,0.769029032782763,0.001884374462486,0.0045090669628707,0.383718494179162,0.23327596099667,0.375305079266086,2.66508690178619,0.135991874703864,0.0237861219053729,0.0257208022005,0.471418137421524,0.948120759556221,1.12126811074382,0.886689,366.307835,2218.95005,2622.620389,3309.232287,223.429912132051,-13.229427,43.181667
Tsaousakis_i_14,182.939642790691,1114.08367432221,1117.04828535235,0.845678504818134,2.23272895134647,2.14204078032715e-06,0.234862076978647,4.0084170604509e-07,0.0179290085031927,2922.68135539508,0.73909494274114,0.0019569133864968,0.0048371482113266,0.284716121689361,0.432086703770067,0.18462329726278,1.08779125081868,0.15621068113702,0.0211916965354043,0.0231336447528056,0.457009473442708,0.945623318402692,1.1881384481308,0.894138,375.681987,2208.005012,2650.341852,3383.222594,180.874220119855,-35.733288,23.673353
Tsaousakis_i_15,262.1757784362,1718.85747494736,1221.57861773645,0.29091846419935,2.30794980208892,9.45248030038096e-08,0.244346721146961,1.42817253163738e-06,0.0234016623910567,2892.21978001584,0.75012565838595,0.0027519215257312,0.0059558747525263,0.297789835823464,0.201406308597274,0.489927806924907,2.83942171686633,0.106586489193003,0.0216613952485809,0.020729819467621,0.459806859828613,1.06349963918076,1.17482618761437,0.894138,447.611907,2208.714867,2553.652373,3426.87299,261.911836071695,-1.4819652,58.05356
Tsaousakis_i_16,242.508347156823,1567.33503141222,1249.77017863507,0.428667280794002,1.79127320769819,8.266916440331191e-09,0.258543418570398,1.58242924617738e-06,0.0162580472999838,3884.70351264357,0.811952480549835,0.0018703664697738,0.0060547060137191,0.256002541323457,0.292263581770919,0.435997885938041,0.769315751219281,0.0988733660730863,0.0167848570039808,0.0139371364602821,0.444360592135407,1.19161448238137,1.25042458241949,0.753271,484.795021,2283.176248,2565.45584,3394.137773,241.602478920987,-1.0385368,57.740303
Tsaousakis_i_17,193.59402221331,961.705286231101,980.942984796622,1.19616940143582,2.85192616937995,9.5103030707476e-11,0.482705626324185,2.88575984922842e-06,0.0150106609671232,2916.39255919671,0.795893077501499,0.002962023936284,0.0119363911232952,0.168456745870638,0.583775493372004,0.256625404556172,0.125649929261308,0.111475395460783,0.0404295209686949,0.0326581287392156,0.431885259063799,1.3026058747749,1.31542980227598,0.63572,394.156539,2217.99119,2348.929947,3340.549464,193.475657670596,-33.500935,37.501476
Tsaousakis_i_18,216.800448189884,1745.97943691053,1179.6029490906,-0.0551004021415606,1.71989781460369,4.61556995619803e-07,0.179483680880761,9.98816773443119e-07,0.0150951719109635,3480.93824930836,0.719486865441436,0.001400512924509,0.0040422827737087,0.251291443095425,0.291209684250364,0.446635300099298,1.16348525405721,0.164874751532366,0.0115808403843884,0.0117334224809661,0.460148049828867,0.795699152708103,1.17321360021391,0.664649,399.269818,2247.901085,2627.487799,3278.725027,217.767192299388,-11.795375,44.22237
Tsaousakis_i_19,185.815099242764,1223.74710563326,1095.21909746872,0.744576832550259,2.15466148650272,8.25484950712825e-07,0.218677888052122,2.9881964719658e-07,0.0165664741755369,2669.21177509625,0.781542757352861,0.0013253199528176,0.0026904029455391,0.26327117404843,0.445593463155203,0.216058532712536,0.700296989812321,0.219665622729574,0.0079995694701652,0.0149942675496393,0.493479939589056,0.614119105398598,1.02642482454859,1.048067,398.467897,2108.131191,2482.849195,3342.338402,184.818523068571,-26.158705,33.311024
Tsaousakis_i_2,162.980693259279,1199.53857223959,1166.48532369617,0.818488601066345,2.06514310333396,4.56608422514791e-10,0.395530096356308,2.24905724433258e-06,0.0156962895092345,4425.8200748662,0.62090389423813,0.0024336659619545,0.0087785970821676,0.13577301546642,0.530370677988668,0.355682195831521,0.183128807350616,0.141033940135805,0.0369367113067083,0.0294930652284983,0.425874091738982,1.30908944209063,1.348111846665,0.630108,351.128972,2221.563641,2595.00638,3410.574763,161.791684002998,-34.302326,38.707664
Tsaousakis_i_20,219.69992935109,2291.70228097148,1326.13548474908,0.19101684126087,3.0263643665665,1.00008641722055e-07,0.15576199858088,7.88518738178493e-07,0.0100347414045936,3539.49263445376,0.738490460678641,0.0010933619405549,0.0039275113160614,0.155862162184861,0.255734417081902,0.540508356886639,0.449007905586463,0.223657578469311,0.0085292996369717,0.0194767697740116,0.503340059129624,0.444130986938287,0.986728419210664,1.011689,717.794593,1362.437753,2236.207362,3015.799333,142.45004769616,-35.85444,25.870056
Tsaousakis_i_21,142.21113251299,961.51801125761,984.464715518676,1.14846535253846,2.76281853331512,7.12900566494885e-08,0.315736005779709,1.39937310670908e-07,0.0263705162803885,3144.43027075278,0.690878981388541,0.0021569892513182,0.0047251914273016,0.122966911871613,0.653868843955665,0.153388762156899,0.304998799114292,0.152323165684914,0.0206964334677851,0.0159320475012208,0.432709872026941,1.23124787980196,1.31101729968791,1.022914,407.051257,2197.699032,2649.180049,3596.348285,141.991495319231,-29.4425,35.316296
Tsaousakis_i_22,255.744120390836,1557.5550805394,1219.30579834454,0.497297533384812,2.0735824309214,1.30090702364479e-07,0.213003494764129,9.94981593252946e-07,0.014088224271101,3569.12303690593,0.799291680403892,0.0015476921507189,0.0043498342517783,0.37124329513987,0.323892747940882,0.262057152345323,1.32571369709281,0.168560908008638,0.0152471933704184,0.0220016067551332,0.506466144943046,0.780725284418256,0.974465637999266,0.766332,485.403044,2131.807683,2632.506519,3430.730669,253.228847271038,-24.169836,33.539948
Tsaousakis_i_23,230.090444793503,1605.59274343416,1242.23838371943,0.24379751388107,1.5006700033042,5.6704945417383796e-11,0.241710215222833,2.57614613997267e-06,0.0083249845523111,3439.92665878716,0.681606223182665,0.0011484739284037,0.0064490844795151,0.256510688430186,0.311011522748462,0.440787944189864,1.0071385809263,0.103837461717048,0.0237573018915372,0.0206031029258295,0.448007674974318,1.12595446825341,1.23210461753211,0.925873,432.143059,2317.265962,2744.171754,3439.186416,229.699818077694,-11.263609,44.838387
Tsaousakis_i_24,257.820635523188,2447.37861572351,1310.87891064965,-0.0853806334781516,2.81833473934661,4.97413984374659e-07,0.143934157353433,8.07955907429195e-07,0.0114840158865325,5158.80540931394,0.768821622277237,0.001314295053504,0.0050231492923902,0.187081824271682,0.0803912655792383,0.739515899709508,2.28721791943645,0.13019238804179,0.0165940400853941,0.0226873121675415,0.495614047799799,0.881329427975994,1.01769906329198,0.515363,400.0,2792.264514,3455.584829,3455.584829,256.135581604506,-35.06934,26.390223
Tsaousakis_i_3,139.768030376215,1737.44533581536,1263.63968574568,0.20126265002009,1.78313485267628,7.47145369772634e-05,0.148825031983293,-4.35090845949447e-09,0.0192167022837538,4888.83834309925,0.748876093692745,0.0012195068214865,0.0018340917145365,0.144527339253583,0.362127046782381,0.445560265055957,0.737686472073147,0.325298225923233,0.0030436385203441,0.0147301338465687,0.506317073671099,0.197917082538937,0.975046965628488,0.630108,394.051344,2182.968313,2584.611563,3419.595087,140.073619842385,28.643898,-32.344055
Tsaousakis_i_4,262.858149851316,2049.15199521405,1133.71306204884,-0.368645639815389,2.22300631359355,1.0265200156609e-09,0.257484901385455,2.81575417738271e-06,0.0131655510799022,6514.43138439832,0.729473307527498,0.001582923565907,0.0056951901787545,0.231997600051469,0.110243016885337,0.660382073533285,4.12399998282543,0.148266995813789,0.012846264699111,0.0173733418671794,0.470706586236788,1.04336220566737,1.12446749931101,0.763526,352.176404,2361.748796,2661.403635,3514.240822,254.641106044773,-9.857571,44.794624
Tsaousakis_i_5,291.575144029959,2530.15268230002,1390.89842592167,0.160299919198615,3.55667056398708,1.9044023234011902e-09,0.193274839895787,9.89502479704073e-07,0.0075132963494751,5568.26182426941,0.809136147334267,0.0009360813684073,0.0051887713045656,0.189384141389191,0.0530935139731453,0.75433275990978,1.39101358731875,0.0785543677423068,0.0171757004307506,0.0151900178185654,0.454546769197765,1.18997899322512,1.19999363710122,0.925873,2360.56499,2889.708074,3679.04975,4458.500711,289.84990286694,-11.89582,63.223217
Tsaousakis_i_6,145.956089743399,736.604294938178,855.099459001923,1.77713210635905,4.7720329117806,1.05535532421924e-08,0.326355256908303,1.43902960236531e-07,0.0175855794063621,2320.56939690078,0.708499942891097,0.0014547987660864,0.0041095895166849,0.184301656588741,0.654488823704961,0.118213262543399,0.508500833356287,0.142689324159424,0.0164434601686371,0.0244713129650573,0.43655575083369,1.22264173570328,1.2906581761672,0.51072,474.26939,2212.785278,3155.859432,4053.440606,146.755858151813,-2.7049575,58.182358
Tsaousakis_i_7,193.203040609265,1056.7595822842,1022.03429138295,0.904214741342875,2.21423416759347,4.9162335699484e-11,0.427557281315141,2.40365298341405e-06,0.0121258803258062,3358.9926716828,0.836690090969774,0.0020892017979027,0.0094209067356173,0.169302739128014,0.592638106580904,0.19719649091711,0.126847681419251,0.13897910375817,0.0257767405116659,0.0272053138874695,0.456997869391262,1.04864631360395,1.18819438252802,0.544291,401.762444,2184.717506,2412.074905,3385.763569,193.957176388162,-20.803484,37.68044
Tsaousakis_i_8,131.163630424926,601.807740454324,762.160491900396,2.50472415504393,8.37656166490578,9.97841809913924e-10,0.322574750958377,2.14890396429694e-07,0.0116975359330235,2782.03699998153,0.712136568093831,0.0015122816997837,0.0031041228817554,0.209459207885519,0.582638936664619,0.0758020237451296,2.3743637664811,0.171810972379008,0.0072354584526925,0.0267441982722534,0.438566548812969,1.11776978729909,1.28015566327759,0.625465,386.078355,1646.646673,2330.233399,3399.559318,131.247024296,-18.898674,71.535065
Tsaousakis_i_9,221.100313765959,1385.72081333954,1129.30713713915,0.518383429049617,1.77702471068519,4.63314734166728e-10,0.329933648785993,2.20888613954866e-06,0.013441589415015,3283.13394091748,0.814229134713222,0.0013289569682777,0.0061678982785007,0.199929848849518,0.515286978266572,0.248247462351544,0.203386695772269,0.128900190451265,0.0093316608383579,0.0101042185981659,0.455663774715058,1.04229911833035,1.19460108020439,0.776587,444.733525,2213.294536,2470.200779,3459.380373,220.879880867617,-38.095226,19.92756
Tsaousakis_u_1,122.663079209665,787.518827540405,912.058218117555,1.71928646761945,4.56640147173209,2.97187277377031e-10,0.279013656946542,8.75925997604833e-07,0.0099250605492023,2586.15824927598,0.614851172791918,0.0011236901617234,0.0037027536247942,0.127046733484174,0.64604625610645,0.169008066604127,1.72268825962502,0.206171059706278,0.0110610749255482,0.0168581834032063,0.431989420905118,0.549255833642591,1.31487150288256,0.638526,415.857698,2457.227872,2477.969457,3202.651016,122.827463886822,-0.6113173,59.21777
Tsaousakis_u_10,187.21565424321,724.734844488398,712.973930972864,2.22900485817355,7.74941026762659,2.1915853642666603e-09,0.433811838467794,1.03258666680828e-06,0.0251360359985146,2619.77977705568,0.68427302693772,0.0011367240375196,0.0074442937229017,0.122101058975878,0.624362253383817,0.148229677808375,0.179036016971234,0.141012865740104,0.0086433229111987,0.0081117995067658,0.437052420936385,1.21204647597077,1.28805505265821,1.062098,435.418037,1052.349221,2498.299645,3211.225428,186.094385047849,-8.133119,45.91964
Tsaousakis_u_2,202.632836374205,961.842949076343,866.252425453747,1.61943455475714,4.55339804602288,1.2984251215599e-07,0.280150545750412,1.49518858533208e-07,0.0251143854701249,3073.07382601901,0.71236463688961,0.0024194857029095,0.0055586714585083,0.146871541382068,0.534281857256245,0.288030868063928,0.557735217379253,0.178435261472012,0.0131664735948018,0.0175937272743992,0.477955580186547,0.583191737949228,1.09226990982933,0.489286,482.926966,1058.591648,2585.298304,3308.979422,201.435417881757,-33.82365,37.24709
Tsaousakis_u_3,219.82686966486,1109.24097250816,1015.8742806975,1.09308732371144,2.77936262728621,1.47334039177928e-08,0.291532071632927,1.08417980425682e-06,0.0164838887692463,3252.74657188646,0.757552769990177,0.0013149324059594,0.0043971630696401,0.229345190396226,0.514925794561842,0.127849949704363,0.609060246608394,0.122945459770725,0.0116986284142578,0.0098818276081715,0.444485721636652,1.09300827064723,1.24979105362007,0.649751,560.312031,1292.263556,2508.164519,3208.258906,219.456552286397,-21.151604,46.11101
Tsaousakis_u_4,157.519933340851,576.120729496083,466.649328497467,3.5400706241028,18.6812893475303,2.2011924142263703e-09,0.316894021304113,5.71941027521713e-07,0.0272475207602416,625.086761170512,0.603689458149893,0.002365007399295,0.0032659646496618,0.141548342215855,0.622317503795017,0.127854327849982,1.80459558022046,0.239796060449422,0.0034372756099679,0.0121754844463536,0.482481289503704,0.258564121650537,1.07261923261031,0.67771,404.948501,919.651912,2646.628753,3369.796683,164.729950231543,-2.5251174,45.58647
Tsaousakis_u_5,248.320104971012,790.781733196234,633.807024032498,2.60003975281342,9.86714645843037,2.99185522002405e-07,0.338090452294833,-5.43138737479006e-07,0.052526434651735,2543.43851963445,0.48627601049142,0.0044018098993432,0.0082942409904062,0.165574774906648,0.750268301748422,0.0594638534863093,0.691398578821696,0.0942911512714769,0.0269600935330991,0.0236210014055217,0.442110000139423,1.25756066332855,1.26191932195959,0.502302,613.362607,928.699087,2688.800924,3447.199319,247.922796768852,-0.059571415,52.97429
Tsaousakis_u_6,188.681259011609,632.401447493455,512.636053964866,2.82123691965086,11.7914876015776,1.4694394153578e-11,0.370282163310465,2.4467423331899e-06,0.0097253461953269,2263.20195604525,0.65782546557912,0.0015473031892599,0.0059734708055917,0.114059486235476,0.74250570406835,0.129700959970584,0.373756885286294,0.138732880521676,0.0244975703324117,0.0271445640385414,0.457494648177822,0.866405251266891,1.18582066133881,0.682353,480.319895,991.712534,2572.816797,3275.033126,188.337694515763,-0.11398902,52.393353
Tsaousakis_u_7,149.19519497773,492.412496918288,425.561065251552,3.18241430762682,15.8816429646818,4.2272813799576205e-09,0.361553026339029,7.44277319975897e-07,0.0273327988293595,2734.71265498241,0.544825196698264,0.0019102177598747,0.0058335398816651,0.149221067681422,0.661985623792102,0.183222004495951,0.482030427926803,0.154204887660373,0.0324140314500682,0.0263004397129453,0.428239243249451,1.24270457314123,1.3351433007682,1.00424,407.105049,962.72871,2530.656798,3259.364265,148.261841792073,-38.13568,18.431068
Tsaousakis_u_8,221.739799521377,678.608641983344,686.224040706472,2.9216531112066,10.9951471141656,1.2079186040469002e-10,0.440880449903202,1.92015866263435e-06,0.0193591636298803,2454.5563655565,0.503404166082826,0.0020689322702735,0.0083049309661339,0.171113497553038,0.703705222904454,0.103639027772381,0.225454987291109,0.117030972867491,0.039910926742193,0.0288666912213759,0.429268801828321,1.3094734556528,1.32954269152766,0.894138,505.650775,1056.629186,2588.991618,3404.735539,221.6865285789,-28.216957,35.122147
Tsaousakis_u_9,298.218082676624,944.476995707647,823.646792229989,2.3413961498212,7.96355416172739,7.809580906946971e-09,0.381368765173436,2.24972370889989e-06,0.0250984945928137,3578.81405980422,0.713760855107679,0.0042872525384965,0.0134520214534693,0.257968017219659,0.64570791169305,0.108641126729312,5.38364419585103,0.0797108176034334,0.0504873974364771,0.0404569048558548,0.437827214070544,1.26997368823865,1.28400605719008,0.489286,163.685973,880.445067,2784.447321,3488.904129,297.11961378445,-3.0402749,46.139652
Tsaousakis_w_1,120.974340350431,833.731993332454,679.402694727863,2.25747224342076,8.05312224805809,1.30517461533252e-08,0.251735749528591,6.38361042016805e-07,0.0156475924593769,3351.05039171597,0.612114223856532,0.0019268413793261,0.0052838421718888,0.0699150123361326,0.286917252140392,0.511749716115645,2.72953082307716,0.220457390020307,0.0132045730824081,0.0274524486592625,0.439556974217721,0.64857572402805,1.27502031451858,1.043424,549.013506,1038.953012,2495.144684,3335.908435,120.383113946791,-42.18037,18.723043
Tsaousakis_w_10,128.984800790484,690.505676690425,498.716944821377,2.80532060296334,12.9081310585679,1.10256250837637e-11,0.312664131655046,4.27134619352803e-06,0.0098905480562244,1034.37470872271,0.402278264380079,0.0014440089298487,0.0065338128979378,0.0456500701399888,0.536091903472082,0.39965333264117,0.488572305529282,0.178666127953635,0.0345152718744005,0.0321560997730392,0.426845421372299,1.27794126841187,1.34276848228809,1.014495,550.124032,1008.517171,2501.898256,3450.037933,128.935373643603,-20.438208,46.60176
Tsaousakis_w_11,224.31632930581,968.640463774224,653.551185025982,1.89478115036044,7.16533906171359,1.65310875560709e-10,0.244851262735932,2.39054387775803e-06,0.0131162522704147,3126.23520778552,0.533307563146801,0.0017878143527835,0.0098281615750088,0.080591099531184,0.580805205187363,0.280739738746337,1.97856254608942,0.208746060572827,0.0194032597770292,0.0309786469911356,0.501215007527376,0.565163511540635,0.995221176304229,0.42398,637.228292,1128.181145,2744.493148,3240.798624,220.373671980114,-4.7011676,43.5722
Tsaousakis_w_12,144.613383227555,829.512913323161,552.080395722239,2.27007572840805,9.75687376681063,4.63100432525495e-10,0.268631078835435,2.3589613810394e-06,0.0181035732592787,2004.2504152732,0.456649822988579,0.0020660978206366,0.0113958915107305,0.0448563315592081,0.476223974981841,0.468246371865482,0.671308599597551,0.1576561769992,0.0292045210663823,0.0250992453757341,0.430899809985219,1.24910405525619,1.32072509571257,1.12924,619.847375,1066.910635,2409.072153,3336.406519,144.253267315234,-11.168367,47.329483
Tsaousakis_w_13,286.31788648168,1298.27805945358,1329.57348321329,2.31326494045634,8.58864261159558,4.24141123998508e-10,0.274212047820705,7.19381590051839e-07,0.0117083806858776,5176.17235001525,0.638713718840716,0.0019905068905277,0.0086322514213814,0.158459024013206,0.644780539354028,0.196510851007207,0.270351096434282,0.0840969659796808,0.0455183203256949,0.0399402913210211,0.44049347596306,1.26242164637601,1.2701887828194,0.515363,631.774733,1182.78662,2838.160332,3411.627282,282.524839777858,-11.096721,65.96534
Tsaousakis_w_14,257.448607350525,1509.20182282405,1163.61273499585,1.01893936047479,3.12377457271004,1.23130629924445e-07,0.187678346945088,4.67915537227997e-07,0.0132408646865822,2981.7406987212,0.748803778279171,0.0012073516032108,0.0047272263277429,0.132410484383209,0.624408500285086,0.193094740821452,0.484974621133095,0.132460389664284,0.011402629596979,0.0162355466101363,0.496169286173124,0.850924759690791,1.0154411976531,0.883883,689.402418,1031.161845,2204.438089,3197.548313,255.986688085728,-9.550862,64.52915
Tsaousakis_w_15,222.766826074737,1364.85253778409,1174.72508026034,1.27052662069092,3.66064848823894,3.64010444293932e-10,0.252024796542465,1.16456232595788e-06,0.0107169126065889,2965.68214420523,0.631780432979982,0.0013073030368633,0.0059356354647161,0.058903444956482,0.594760410863383,0.321661821063292,0.797847232897182,0.124996616765338,0.0176222532425402,0.0206558293779753,0.454466336731369,1.04000453475221,1.20038564830333,0.878271,726.08402,960.815032,2928.778487,3406.694543,221.046950238208,-14.488649,42.099064
